id,name,total_calories,protein_g,carbohydrate_g,fat_g,saturated_fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,servings,meal_type,ingredients_json,nutrition_tags_json
383171,奶油鸡肉菠菜意面,695,50,121.5,4.7,1,13.8,14,248.5,53.4,4,breakfast,"[{""amount"":1,""name"":""去骨去皮鸡胸肉"",""unit"":""""},{""amount"":12,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""黑胡椒"",""unit"":""""},{""amount"":0.5,""name"":""通用面粉"",""unit"":""""},{""amount"":2,""name"":""脱脂淡奶"",""unit"":""""},{""amount"":1,""name"":""新鲜菠菜"",""unit"":""""},{""amount"":5,""name"":""新鲜罗勒"",""unit"":""""},{""amount"":10,""name"":""鲜榨柠檬汁"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""小葱"",""unit"":""""},{""amount"":0.25,""name"":""盐"",""unit"":""""}]","[""鸡胸肉"",""鸡肉"",""菠菜"",""禽肉"",""绿叶蔬菜"",""洋葱"",""蔬菜"",""肉"",""低胆固醇"",""健康"",""工作日夜晚"",""早午餐"",""少于60分钟"",""一餐即食""]"
168403,瑞秋·雷的菠菜洋蓟汉堡,611.2,53,53.1,22.5,12,11.1,2.6,1201.4,121.7,4,breakfast,"[{""amount"":1,""name"":""鸡肉末"",""unit"":""""},{""amount"":1,""name"":""火鸡胸肉"",""unit"":""""},{""amount"":0.25,""name"":""柠檬"",""unit"":""- 1/2""},{""amount"":2,""name"":""帕玛森-雷吉亚诺奶酪"",""unit"":""""},{""amount"":1,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""冷冻菠菜碎"",""unit"":""""},{""amount"":4,""name"":""新鲜百里香"",""unit"":""""},{""amount"":4,""name"":""特级初榨橄榄油"",""unit"":""""},{""amount"":1,""name"":""牛排番茄"",""unit"":""""},{""amount"":8,""name"":""水浸洋蓟心"",""unit"":""""},{""amount"":0,""name"":""波罗伏洛奶酪"",""unit"":""""}]","[""禽肉"",""蔬菜"",""肉"",""无蛋"",""不含..."",""夏季"",""早午餐"",""少于30分钟"",""炉灶顶"",""简单"",""午餐/零食""]"
207420,鸡肉炒菜,553.9,54.1,20.9,28.8,7.2,7.5,7.4,207.4,145.3,4,breakfast,"[{""amount"":2,""name"":""鸡胸肉"",""unit"":""""},{""amount"":3.5,""name"":""新鲜西兰花"",""unit"":""""},{""amount"":2,""name"":""蘑菇"",""unit"":""""},{""amount"":1,""name"":""橙甜椒"",""unit"":""""},{""amount"":1,""name"":""红甜椒"",""unit"":""""},{""amount"":1,""name"":""黄甜椒"",""unit"":""""},{""amount"":1.5,""name"":""豆芽"",""unit"":""""},{""amount"":1,""name"":""鲜姜"",""unit"":""""},{""amount"":2,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""特级初榨橄榄油"",""unit"":""""}]","[""辣椒"",""蔬菜"",""粤语"",""中文"",""亚洲"",""辣味"",""咸味"",""早午餐"",""少于4小时"",""简单"",""一餐即食""]"
237684,煎早餐猪排配肉汁,833.8,62.1,55.2,38.5,14.3,1.9,1.1,266.1,378.7,1,breakfast,"[{""amount"":4,""name"":""鸡蛋"",""unit"":""""},{""amount"":2,""name"":""面粉"",""unit"":""""},{""amount"":1,""name"":""大蒜粉"",""unit"":""""},{""amount"":1,""name"":""洋葱粉"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""胡椒"",""unit"":""""},{""amount"":0,""name"":""牛奶"",""unit"":""""}]","[""猪肉"",""肉"",""少于30分钟"",""新手厨师"",""简单"",""便宜"",""早餐""]"
302047,藜麦鸡蛋蔬菜单人炒,893.2,61.7,65.9,42.4,22.7,5,2.5,606.7,317.8,1,breakfast,"[{""amount"":1,""name"":""鸡蛋"",""unit"":""""},{""amount"":2,""name"":""藜麦"",""unit"":""""},{""amount"":0.5,""name"":""毛豆"",""unit"":""""}]","[""谷物"",""蔬菜"",""早午餐"",""少于30分钟"",""早餐""]"
113136,慢炖锅柠檬鸡,803.6,63.6,2.6,57.1,18.4,0.3,0.6,290.5,270.6,4,breakfast,"[{""amount"":1,""name"":""肉用仔鸡"",""unit"":""""},{""amount"":1,""name"":""干牛至"",""unit"":""""},{""amount"":0.5,""name"":""干迷迭香"",""unit"":""""},{""amount"":3,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""黄油"",""unit"":""""},{""amount"":0.25,""name"":""雪利酒"",""unit"":""""},{""amount"":0.25,""name"":""鸡汤"",""unit"":""""},{""amount"":0,""name"":""柠檬汁"",""unit"":""""}]","[""整鸡"",""鸡肉"",""柠檬"",""禽肉"",""柑橘"",""水果"",""肉"",""极低碳水化合物"",""高蛋白"",""适合儿童"",""高含量..."",""家常菜聚餐"",""早午餐"",""简单"",""便宜"",""鸡胸肉""]"
284159,牙买加咖喱羊肉,728.9,59.9,19.7,45,17.5,4.2,9,874.8,217.6,4,breakfast,"[{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":3,""name"":""欧芹"",""unit"":""""},{""amount"":0.5,""name"":""香菜"",""unit"":""""},{""amount"":0.5,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""胡萝卜"",""unit"":""""},{""amount"":0.5,""name"":""咖喱粉"",""unit"":""""},{""amount"":2,""name"":""多香果"",""unit"":""""},{""amount"":2,""name"":""白糖"",""unit"":""""},{""amount"":1,""name"":""番茄酱"",""unit"":""""}]","[""羔羊/绵羊"",""肉"",""加勒比"",""辣味"",""早午餐"",""新手厨师"",""炉灶顶"",""少于4小时"",""简单"",""咖喱""]"
112454,香辣鸡肉黑豆意面,872,52.7,110.5,23.9,4.5,12.8,5.1,121,82.3,4,breakfast,"[{""amount"":4,""name"":""去骨鸡胸肉半片"",""unit"":""-6""},{""amount"":0.25,""name"":""特级初榨橄榄油"",""unit"":""""},{""amount"":1,""name"":""辣椒粉"",""unit"":""""},{""amount"":2,""name"":""孜然粉"",""unit"":""""},{""amount"":1,""name"":""大蒜粉"",""unit"":""""},{""amount"":2,""name"":""葱"",""unit"":""-4""},{""amount"":1,""name"":""黑豆"",""unit"":""""},{""amount"":1,""name"":""罗马番茄"",""unit"":""""},{""amount"":2,""name"":""新鲜奶酪"",""unit"":""""},{""amount"":0.5,""name"":""意大利面"",""unit"":""""},{""amount"":1,""name"":""新鲜香菜"",""unit"":""""}]","[""鸡胸肉"",""鸡肉"",""禽肉"",""豆类"",""肉"",""美国西南部"",""墨西哥"",""早午餐"",""少于30分钟"",""简单"",""便宜"",""一餐即食""]"
283511,南瓜汁鸡肉,450.6,57.6,18.1,15.2,4.2,0.8,7.7,763.2,170.2,1,breakfast,"[{""amount"":2,""name"":""南瓜"",""unit"":""""},{""amount"":1,""name"":""苹果酱"",""unit"":""""},{""amount"":1,""name"":""大蒜"",""unit"":""""},{""amount"":0.5,""name"":""粗盐"",""unit"":""""}]","[""一餐即食"",""鸡肉"",""禽肉"",""肉"",""无乳糖"",""无蛋"",""不含..."",""家常菜聚餐"",""早午餐"",""新手厨师"",""少于4小时"",""简单"",""便宜"",""炖""]"
57018,鳟鱼配乡村青酱,987.3,54.2,80.2,50.9,7.6,12.5,3.9,456.2,121.1,2,breakfast,"[{""amount"":1,""name"":""平叶欧芹"",""unit"":""""},{""amount"":1,""name"":""薄荷叶"",""unit"":""""},{""amount"":0.5,""name"":""罗勒叶"",""unit"":""""},{""amount"":3,""name"":""鳀鱼柳"",""unit"":""""},{""amount"":1,""name"":""大蒜"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""橄榄油"",""unit"":""""},{""amount"":1,""name"":""第戎芥末酱"",""unit"":""""},{""amount"":1,""name"":""盐渍酸豆"",""unit"":""""},{""amount"":4,""name"":""土豆"",""unit"":""""},{""amount"":2,""name"":""橄榄油"",""unit"":""""},{""amount"":0,""name"":""鳟鱼片"",""unit"":""""}]","[""鳟鱼"",""春季"",""夏季"",""早午餐"",""少于30分钟"",""新手厨师"",""炉灶顶"",""简单"",""一餐即食""]"
320575,美味金枪鱼三明治,459.4,56.7,25.3,12.8,3.2,1.2,2.1,428.9,86.1,1,breakfast,"[{""amount"":2,""name"":""蛋黄酱"",""unit"":""""},{""amount"":1,""name"":""黄油"",""unit"":""""},{""amount"":0,""name"":""金枪鱼"",""unit"":""""},{""amount"":0,""name"":""生菜"",""unit"":""""}]","[""金枪鱼"",""低胆固醇"",""健康"",""早午餐"",""少于15分钟"",""新手厨师"",""简单"",""便宜"",""午餐/零食""]"
160790,杏仁炖青口贝,806.8,59.1,36.6,33,4.5,3.2,7.3,1385,127,1,breakfast,"[{""amount"":2,""name"":""橄榄油"",""unit"":""""},{""amount"":2,""name"":""韭葱"",""unit"":""""},{""amount"":0.75,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""白葡萄酒"",""unit"":""""},{""amount"":1.5,""name"":""青柠，汁和皮屑"",""unit"":""""},{""amount"":1,""name"":""藏红花丝"",""unit"":""""},{""amount"":0.125,""name"":""无籽葡萄干"",""unit"":""- 1/4""},{""amount"":1,""name"":""平叶欧芹"",""unit"":""""}]","[""无乳糖"",""低胆固醇"",""健康"",""不含..."",""早午餐"",""少于30分钟"",""贻贝""]"
58537,慢炖锅白豆南瓜羽衣甘蓝橄榄炖菜,621.8,38,114.9,4.2,0.8,27.7,8.7,238,0,6,breakfast,"[{""amount"":3,""name"":""洋葱"",""unit"":""""},{""amount"":6,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""红甜椒"",""unit"":""-3""},{""amount"":3,""name"":""罐装蔬菜高汤"",""unit"":""""},{""amount"":1,""name"":""羽衣甘蓝"",""unit"":""""},{""amount"":1,""name"":""干鼠尾草碎"",""unit"":""""},{""amount"":1,""name"":""白腰豆"",""unit"":""""},{""amount"":5,""name"":""卡拉马塔橄榄"",""unit"":""""},{""amount"":1,""name"":""罗马诺奶酪"",""unit"":""""}]","[""奶酪"",""绿叶蔬菜"",""洋葱"",""辣椒"",""豆类"",""蔬菜"",""家常菜聚餐"",""咸味"",""工作日夜晚"",""早午餐"",""简单"",""炖""]"
167298,炸鸡排,588.9,58,27,26.1,4.1,1.3,0.3,494.7,202,1,breakfast,"[{""amount"":30,""name"":""通用面粉"",""unit"":""""},{""amount"":2,""name"":""调味盐"",""unit"":""""},{""amount"":2,""name"":""黑胡椒粉"",""unit"":""""},{""amount"":1,""name"":""鸡蛋"",""unit"":""""},{""amount"":0.5,""name"":""去骨去皮鸡胸肉半块"",""unit"":""""}]","[""鸡肉"",""禽肉"",""肉"",""适合幼儿"",""适合儿童"",""早午餐"",""少于30分钟"",""新手厨师"",""简单"",""便宜"",""鸡胸肉""]"
314185,25分钟猫耳朵面配鸡肉迷迭香,756.4,59.2,64.8,27,9.2,2.9,1.7,413.8,148.1,4,breakfast,"[{""amount"":12,""name"":""迷迭香"",""unit"":""""},{""amount"":1,""name"":""帕玛森奶酪"",""unit"":""""},{""amount"":2,""name"":""犹太盐"",""unit"":""""},{""amount"":0.75,""name"":""胡椒"",""unit"":""""}]","[""高蛋白"",""适合幼儿"",""适合儿童"",""高含量..."",""早午餐"",""少于30分钟"",""新手厨师"",""简单"",""便宜"",""一餐即食""]"
230440,芝士通心粉,746.5,56.4,93.2,16.4,8.1,6.6,19.6,1600.5,35,1,breakfast,"[{""amount"":500,""name"":""通心粉"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""西葫芦"",""unit"":""""},{""amount"":1,""name"":""红甜椒"",""unit"":""""},{""amount"":1,""name"":""青椒"",""unit"":""""},{""amount"":4,""name"":""辣椒粉"",""unit"":""""}]","[""辣椒"",""蔬菜"",""低胆固醇"",""无蛋"",""适合幼儿"",""健康"",""适合儿童"",""不含..."",""家常菜聚餐"",""早午餐"",""少于60分钟"",""烤箱"",""新手厨师"",""简单"",""便宜"",""一餐即食""]"
425720,泰式青口贝,773.3,62.7,26.7,46.6,23.1,1.4,2.3,1449.1,140,4,breakfast,"[{""amount"":2,""name"":""贻贝"",""unit"":""""},{""amount"":2,""name"":""柠檬草"",""unit"":""""},{""amount"":2,""name"":""青辣椒"",""unit"":""""},{""amount"":1,""name"":""青椒"",""unit"":""""},{""amount"":5,""name"":""小葱"",""unit"":""""},{""amount"":4,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""姜"",""unit"":""""},{""amount"":3,""name"":""青柠汁"",""unit"":""""},{""amount"":400,""name"":""椰奶"",""unit"":""""}]","[""贻贝"",""泰国"",""亚洲"",""工作日夜晚"",""早午餐"",""少于60分钟"",""简单"",""一餐即食""]"
310367,大蒜迷迭香豆泥火腿蘸酱,991.2,42.1,126.3,37.7,5.4,28,3.3,807.1,0,1,breakfast,"[{""amount"":4,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""新鲜迷迭香"",""unit"":""""},{""amount"":0.5,""name"":""红洋葱"",""unit"":""""},{""amount"":0.5,""name"":""烟熏火腿"",""unit"":""""},{""amount"":0.25,""name"":""红辣椒碎"",""unit"":""""},{""amount"":2,""name"":""白腰豆"",""unit"":""""},{""amount"":0.5,""name"":""白腰豆"",""unit"":""""},{""amount"":0.25,""name"":""粗盐"",""unit"":""""},{""amount"":0,""name"":""现磨黑胡椒"",""unit"":""""},{""amount"":0,""name"":""特级初榨橄榄油"",""unit"":""""}]","[""豆类"",""咸味"",""早午餐"",""少于15分钟"",""免煮"",""小型电器"",""简单"",""午餐/零食""]"
96791,烤三文鱼沙拉,710.2,53.7,40.2,38.4,5.5,8.6,6.3,219,118.2,1,breakfast,"[{""amount"":0.25,""name"":""红酒醋"",""unit"":""""},{""amount"":2,""name"":""鲜榨柠檬汁"",""unit"":""""},{""amount"":2,""name"":""火葱"",""unit"":""""},{""amount"":1.5,""name"":""柠檬皮屑"",""unit"":""""},{""amount"":1,""name"":""新鲜迷迭香"",""unit"":""""},{""amount"":0.75,""name"":""橄榄油"",""unit"":""""},{""amount"":3,""name"":""红甜椒"",""unit"":""""},{""amount"":2,""name"":""新土豆"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":0.75,""name"":""新鲜蘑菇"",""unit"":""""},{""amount"":3,""name"":""三文鱼柳"",""unit"":""""},{""amount"":1,""name"":""新鲜百里香"",""unit"":""""},{""amount"":1,""name"":""茴香籽"",""unit"":""""},{""amount"":0.5,""name"":""芹菜籽"",""unit"":""""},{""amount"":1,""name"":""芝麻菜苗"",""unit"":""""},{""amount"":0.75,""name"":""茴香球茎"",""unit"":""""},{""amount"":12,""name"":""新鲜香菜茎"",""unit"":""-16""}]","[""早午餐"",""烤箱"",""少于4小时"",""一餐即食""]"
80742,番茄洋蓟炖鸡,528.3,53,49,12.4,2.9,6.7,3.7,567.8,147.2,1,breakfast,"[{""amount"":6,""name"":""李子番茄"",""unit"":""""},{""amount"":1,""name"":""洋蓟心"",""unit"":""""},{""amount"":1.5,""name"":""去骨去皮鸡胸肉"",""unit"":""""},{""amount"":2,""name"":""橄榄油"",""unit"":""""},{""amount"":4,""name"":""大蒜"",""unit"":""""},{""amount"":1,""name"":""大蒜"",""unit"":""""},{""amount"":1,""name"":""香蒜酱"",""unit"":""""},{""amount"":0.25,""name"":""调味盐"",""unit"":""""},{""amount"":8,""name"":""白葡萄酒"",""unit"":""""},{""amount"":0.25,""name"":""意大利宽面"",""unit"":""""},{""amount"":0,""name"":""帕玛森奶酪"",""unit"":""""}]","[""禽肉"",""蔬菜"",""肉"",""欧洲"",""早午餐"",""少于60分钟"",""炉灶顶"",""鸡肉""]"
156428,照烧烤猪肉汉堡,779.3,61.7,21.6,48,17.7,1.4,9.6,800.5,213.4,1,breakfast,"[{""amount"":2,""name"":""猪肉末"",""unit"":""""},{""amount"":0.5,""name"":""大蒜"",""unit"":""""},{""amount"":1,""name"":""调味盐"",""unit"":""""},{""amount"":1,""name"":""黑胡椒"",""unit"":""""},{""amount"":1,""name"":""小葱"",""unit"":""""},{""amount"":4,""name"":""低钠酱油"",""unit"":""""},{""amount"":0.25,""name"":""姜粉"",""unit"":""""},{""amount"":3,""name"":""红糖"",""unit"":""""}]","[""肉"",""亚洲"",""早午餐"",""烤/炙烤"",""烤箱"",""新手厨师"",""简单"",""猪肉""]"
137068,鸡肉塔可意面焗,737.9,54.5,64.4,31.4,14.2,9.9,7.6,1635.1,165.3,6,breakfast,"[{""amount"":8,""name"":""通心粉"",""unit"":""-10""},{""amount"":2,""name"":""鸡肉末"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""大蒜"",""unit"":""""},{""amount"":1.5,""name"":""水"",""unit"":""""},{""amount"":1,""name"":""Kittencal的塔可调味料混合"",""unit"":""""},{""amount"":2,""name"":""整粒玉米"",""unit"":""""},{""amount"":2.5,""name"":""切达奶酪"",""unit"":""""},{""amount"":3,""name"":""莎莎酱"",""unit"":""""},{""amount"":1.25,""name"":""青辣椒"",""unit"":""""},{""amount"":2,""name"":""青椒"",""unit"":""""}]","[""禽肉"",""蔬菜"",""肉"",""墨西哥"",""适合儿童"",""早午餐"",""烤箱"",""炉灶顶"",""少于4小时"",""简单"",""便宜"",""鸡肉""]"
392644,香脆鸡块,577.6,57.4,25.7,26.3,6.8,2,0.9,602.9,309.5,4,breakfast,"[{""amount"":1,""name"":""鸡腿肉片"",""unit"":""""},{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":1,""name"":""烧烤酱"",""unit"":""""},{""amount"":1,""name"":""大蒜"",""unit"":""""},{""amount"":1,""name"":""奶酪"",""unit"":""""}]","[""鸡大腿及鸡腿"",""鸡肉"",""禽肉"",""肉"",""适合幼儿"",""适合儿童"",""早午餐"",""少于4小时"",""午餐/零食""]"
343725,马里兰蟹饼,580.5,58.4,16.2,30.5,8.7,1.3,4.4,1343.3,328.3,1,breakfast,"[{""amount"":2,""name"":""新鲜块状蟹肉"",""unit"":""""},{""amount"":0.5,""name"":""葱"",""unit"":""""},{""amount"":0.5,""name"":""红甜椒"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":0.5,""name"":""鸡蛋"",""unit"":""""},{""amount"":1,""name"":""蛋黄酱"",""unit"":""""},{""amount"":0.5,""name"":""鲜榨柠檬汁"",""unit"":""""},{""amount"":1,""name"":""现磨黑胡椒"",""unit"":""""},{""amount"":1,""name"":""伍斯特酱"",""unit"":""""},{""amount"":0.5,""name"":""黄油"",""unit"":""""}]","[""早午餐"",""少于4小时"",""蟹""]"
117417,金枪鱼沙拉单人份,495.2,56.8,5.4,25.8,5.8,1.4,2.8,407.9,303.2,1,breakfast,"[{""amount"":1,""name"":""金枪鱼"",""unit"":""""},{""amount"":1,""name"":""熟鸡蛋"",""unit"":""""},{""amount"":0.25,""name"":""芹菜"",""unit"":""""},{""amount"":2,""name"":""低脂蛋黄酱"",""unit"":""""},{""amount"":1,""name"":""长叶生菜"",""unit"":""""},{""amount"":0,""name"":""胡椒"",""unit"":""""},{""amount"":0,""name"":""胡萝卜"",""unit"":""""},{""amount"":0,""name"":""圣女果"",""unit"":""""},{""amount"":0,""name"":""紫甘蓝"",""unit"":""""}]","[""蔬菜"",""加拿大"",""早午餐"",""少于15分钟"",""免煮"",""简单"",""金枪鱼""]"
370935,西班牙藏红花米饭,767.5,57.1,78.4,24.1,7,4.5,4.3,108.5,146.2,4,breakfast,"[{""amount"":1.5,""name"":""猪肉"",""unit"":""""},{""amount"":2,""name"":""青椒"",""unit"":""-3""},{""amount"":1,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""大米"",""unit"":""""},{""amount"":12,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""番茄"",""unit"":""""},{""amount"":3,""name"":""藏红花"",""unit"":""-4""},{""amount"":1,""name"":""胡椒"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":0,""name"":""柠檬"",""unit"":""""}]","[""鸡肉"",""猪肉"",""禽肉"",""大米"",""肉"",""健康"",""早午餐"",""少于60分钟"",""午餐/零食""]"
253500,中东香草煎蛋饼,489.7,40.1,43.6,24.7,7.7,23.6,16.5,231.7,332.5,1,breakfast,"[{""amount"":5,""name"":""新鲜平叶欧芹"",""unit"":""""},{""amount"":5,""name"":""新鲜莳萝"",""unit"":""""},{""amount"":2,""name"":""新鲜香菜"",""unit"":""""},{""amount"":1,""name"":""新鲜细香葱"",""unit"":""""},{""amount"":3,""name"":""生菜叶"",""unit"":""-4""},{""amount"":3,""name"":""西葫芦"",""unit"":""-4""},{""amount"":2,""name"":""葱"",""unit"":""""},{""amount"":4,""name"":""核桃"",""unit"":""""},{""amount"":0.25,""name"":""藏红花丝"",""unit"":""""},{""amount"":1,""name"":""鸡蛋"",""unit"":""""},{""amount"":6,""name"":""黄油"",""unit"":""""},{""amount"":2,""name"":""酸奶"",""unit"":""""}]","[""蔬菜"",""西南亚（中东）"",""亚洲"",""早午餐"",""少于60分钟"",""早餐""]"
273851,全麦华夫饼预拌粉,917,43.9,182.4,9,2.4,23.8,15.7,2194.3,20.7,4,breakfast,"[{""amount"":4,""name"":""全麦面粉"",""unit"":""""},{""amount"":2,""name"":""通用面粉"",""unit"":""""},{""amount"":1,""name"":""小麦胚芽"",""unit"":""""},{""amount"":1,""name"":""脱脂酪乳粉"",""unit"":""""},{""amount"":1,""name"":""泡打粉"",""unit"":""""},{""amount"":3,""name"":""小苏打"",""unit"":""""},{""amount"":2,""name"":""盐"",""unit"":""""}]","[""低胆固醇"",""高蛋白"",""健康"",""高含量..."",""少于15分钟"",""早餐""]"
56921,烤鱼,568.5,55.4,50,15.8,7.8,4.3,13.4,652.5,174.5,1,breakfast,"[{""amount"":800,""name"":""牛奶"",""unit"":""""},{""amount"":125,""name"":""洋葱"",""unit"":""""},{""amount"":200,""name"":""青椒"",""unit"":""""},{""amount"":1,""name"":""小褐菇"",""unit"":""""},{""amount"":1,""name"":""原味酸奶"",""unit"":""""},{""amount"":250,""name"":""特大号鸡蛋"",""unit"":""""},{""amount"":500,""name"":""番茄"",""unit"":""""},{""amount"":1,""name"":""切达奶酪"",""unit"":""""}]","[""洋葱"",""蔬菜"",""健康"",""适合儿童"",""冬季"",""咸味"",""早午餐"",""少于60分钟"",""烤箱"",""奶酪""]"
150011,香醋牛排蓝纹奶酪沙拉,849.9,57.8,20,61.2,23.2,7.8,10,627.3,178.4,1,breakfast,"[{""amount"":1,""name"":""去骨牛上脑牛排"",""unit"":""""},{""amount"":0.5,""name"":""芦笋尖"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":0.5,""name"":""蓝纹奶酪"",""unit"":""""}]","[""肉"",""早午餐"",""少于15分钟"",""新手厨师"",""简单"",""便宜"",""蔬菜""]"
76684,希腊烤鱼,726.3,55,30.8,41.8,10.5,7.5,4.8,1191,117.3,1,breakfast,"[{""amount"":2,""name"":""碎番茄"",""unit"":""""},{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""卡拉马塔橄榄"",""unit"":""""},{""amount"":1,""name"":""新鲜欧芹"",""unit"":""""},{""amount"":0.5,""name"":""小酸豆"",""unit"":""""},{""amount"":1.5,""name"":""蒜瓣"",""unit"":""""},{""amount"":4,""name"":""红甜椒"",""unit"":""""},{""amount"":1,""name"":""黄甜椒"",""unit"":""""},{""amount"":1,""name"":""菲达奶酪"",""unit"":""""},{""amount"":1,""name"":""白葡萄酒"",""unit"":""""},{""amount"":0.5,""name"":""橄榄油"",""unit"":""""}]","[""希腊"",""欧洲"",""低胆固醇"",""适合儿童"",""不含..."",""早午餐"",""烤箱"",""少于4小时"",""一餐即食""]"
62614,蘑菇酒汁龙虾,675.9,61.2,15.3,37.9,21.7,0.6,1,613.5,310.4,4,breakfast,"[{""amount"":4,""name"":""龙虾尾"",""unit"":""""},{""amount"":4,""name"":""黄油"",""unit"":""""},{""amount"":4,""name"":""大蒜"",""unit"":""""},{""amount"":8,""name"":""火葱"",""unit"":""""},{""amount"":8,""name"":""白葡萄酒"",""unit"":""""},{""amount"":1,""name"":""白蘑菇"",""unit"":""""},{""amount"":1,""name"":""重奶油"",""unit"":""""},{""amount"":4,""name"":""葱"",""unit"":""""}]","[""早午餐"",""少于60分钟"",""炉灶顶"",""龙虾""]"
